Volt,Volt
-52,2.8
-52,3
-52,2.8
-52,2.8
-52,2.6
324,2.8
320,2.8
320,2.8
316,2.8
316,2.6
316,2.6
312,2.6
312,2.6
-64,2.6
-56,2.8
-56,2.6
-52,2.6
-52,2.6
-52,2.8
-52,2.8
336,2.6
324,2.6
320,2.6
320,2.6
320,2.6
312,2.6
312,2.6
312,2.6
312,2.6
-60,2.6
-56,2.6
-52,2.6
-52,2.6
-52,2.6
-52,2.6
-52,2.4
328,2.4
320,2.6
320,2.4
316,2.4
316,2.6
316,2.4
312,2.4
312,2.6
-64,2.4
-56,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2.6
-52,2.6
-52,2.4
328,2.4
320,2.4
320,2.4
320,2.4
316,2.4
312,2.4
312,2.4
312,2.4
-60,2.4
-56,2.4
-56,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2.2
-52,2.4
324,2.4
320,2.4
316,2.4
320,2.4
312,2.4
312,2.4
312,2.4
-64,2.4
-60,2.4
-56,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2.2
324,2.4
324,2.2
320,2.4
320,2.2
312,2.2
316,2.4
312,2.2
312,2.4
-60,2.2
-60,2.4
-52,2.2
-52,2.4
-52,2.4
-52,2.4
-52,2
-52,2
328,2.2
320,2
320,2.2
320,2.2
312,2
316,2
312,2
-60,2
-60,2
-52,2.2
-52,2
-52,2.2
-52,2.2
-52,2.2
-48,2
-52,2
324,2
320,2
320,2
320,2
316,2
312,2
312,2
-60,2
-56,2
-52,2
-52,2
-52,2
-52,2
-52,1.8
-52,2
-52,2
324,2
320,2
320,2
316,2
312,1.8
312,1.8
-64,2
-56,2
-56,1.8
-52,1.8
-52,2
-52,2
-52,2
-52,1.6
-48,1.8
328,1.8
324,1.8
320,1.8
320,1.6
320,1.8
316,1.8
312,1.6
-60,2
-56,1.8
-52,1.8
-52,1.8
-52,1.8
-52,2
-52,1.6
-52,1.6
-52,1.6
328,1.6
320,1.6
320,1.6
316,1.6
312,1.6
312,1.6
-64,1.6
-60,1.6
-52,1.6
-52,1.6
-52,1.6
-52,1.6
-52,1.6
-52,1.4
-48,1.6
-48,1.6
324,1.6
320,1.4
320,1.6
316,1.6
320,1.4
312,1.4
-60,1.4
-56,1.4
-52,1.6
-52,1.6
-52,1.6
-52,1.6
-52,1.4
-52,1.4
-48,1.4
320,1.4
324,1.4
320,1.4
320,1.4
316,1.2
312,1.4
-64,1.2
-56,1.4
-52,1.4
-52,1.4
-44,1.2
-52,1.4
-52,1.4
-52,1.2
-48,1.2
-48,1.2
328,1.2
324,1.2
320,1.2
320,1.2
320,1.2
316,1.2
-56,1
-52,1.4
-52,1.2
-52,1.2
-52,1.2
-52,1.2
-52,1
-52,1.2
-48,1
-48,1.2
328,1
324,1
320,1
320,1
316,1
-60,1
-56,0.8
-52,1
-52,1
-52,1.2
-52,1
-52,1.2
-52,0.8
-52,1
-48,1
-48,0.8
328,1
324,0.8
320,1
320,1
316,0.8
-60,0.8
-52,0.8
-52,0.8
-52,1
-52,0.8
-52,1
-52,0.8
-52,0.8
-48,0.8
-48,0.8
324,0.8
324,0.8
324,0.6
320,0.8
320,0.6
-60,0.6
-52,0.6
-52,0.8
-52,0.8
-52,0.8
-52,0.6
-52,0.8
-48,0.4
-48,0.6
-48,0.6
-44,0.6
332,0.6
328,0.6
324,0.4
320,0.6
320,0.4
-52,0.4
-52,0.4
-52,0.8
-52,0.4
-52,0.6
-52,0.6
-48,0.4
-48,0.4
-52,0.4
-48,0.4
-48,0.4
328,0.4
328,0.4
324,0.4
320,0.2
-60,0.4
-52,0.2
-52,0.2
-52,0.4
-52,0.4
-52,0.4
-48,0.4
-44,0
-48,0.4
-48,0.4
-44,0.4
-48,0.2
328,0.2
328,0.2
324,0.2
324,0.2
-52,0.2
-52,0.2
-52,0
-52,0.2
-48,0.2
-52,0.4
-48,0
-48,0
-44,0
-44,0
-44,0
344,0
328,0
324,0
324,0
-60,0
-52,0
-52,0
-52,0.2
-48,0
-52,0
-48,0
-52,-0.2
-44,0
-44,0
-48,-0.2
-44,-0.2
336,-0.2
328,-0.2
328,0
324,-0.2
-52,-0.2
-52,-0.2
-52,-0.4
-48,-0.2
-52,-0.2
-48,-0.2
-48,-0.4
-48,-0.4
-48,-0.2
-44,-0.4
-44,-0.4
-44,-0.4
332,-0.4
328,-0.4
328,-0.4
-56,-0.4
-52,-0.4
-52,-0.4
-48,-0.6
-52,-0.4
-48,-0.4
-48,-0.4
-48,-0.6
-48,-0.4
-44,-0.4
-44,-0.6
-44,-0.8
-44,-0.6
332,-0.6
328,-0.6
324,-0.6
-52,-0.8
-52,-0.6
-48,-0.8
-48,-0.8
-48,-0.6
-48,-0.6
-44,-0.8
-44,-0.8
-44,-0.8
-44,-0.8
-44,-0.8
-44,-0.8
324,-0.8
328,-0.8
328,-0.8
-52,-0.8
-52,-0.8
-48,-0.8
-48,-1
-48,-0.6
-48,-0.8
-44,-0.8
-44,-1.2
-48,-1
-44,-1
-44,-1
-44,-1
-44,-1
336,-1
328,-1
328,-1.2
-52,-1.2
-52,-1.2
-48,-1
-48,-1.2
-44,-0.8
-48,-1
-44,-1
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
336,-1.2
328,-1.2
-52,-1.2
-48,-1.2
-48,-1.2
-48,-1.2
-48,-1.2
-44,-1.2
-44,-1.2
-44,-1.4
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
332,-1.2
328,-1.2
-48,-1.2
-48,-1.2
-48,-1.2
-44,-1.4
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.4
-44,-1.4
-44,-1.2
-44,-1.4
-40,-1.2
-44,-1.4
344,-1.4
332,-1.4
-52,-1.2
-44,-1.2
-44,-1.4
-44,-1.4
-44,-1.6
-44,-1.2
-44,-1.2
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.4
-44,-1.4
-44,-1.6
-44,-1.6
340,-1.6
328,-1.4
-44,-1.4
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.4
-44,-1.2
-44,-1.4
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-40,-1.6
-44,-1.6
-40,-1.6
336,-1.6
-52,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.2
-44,-1.4
-44,-2
-44,-1.6
-52,-1.6
-44,-1.6
-40,-1.6
-40,-1.6
-44,-1.6
-44,-1.6
320,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.8
-40,-1.4
-40,-1.6
-44,-1.8
-40,-1.8
-44,-1.8
-40,-1.8
-40,-1.8
-40,-1.8
-40,-1.8
120,-1.8
-44,-1.6
-44,-1.8
-44,-1.6
-40,-1.8
-40,-1.8
-40,-1.8
-40,-1.6
-44,-2
-40,-1.8
-40,-1.8
-40,-1.8
-36,-1.8
-40,-1.8
-40,-2
-40,-1.8
256,-1.8
-44,-1.8
-40,-1.8
-40,-1.8
-40,-1.8
-40,-1.8
-40,-1.8
-40,-1.6
-40,-2
-40,-1.8
-36,-2
-36,-1.8
-36,-2
-36,-2
-36,-2
-40,-1.8
-40,-2
-40,-2
-36,-1.8
-36,-2
-40,-1.8
-36,-1.8
-36,-1.6
-40,-2.2
-36,-2
-40,-2
-40,-2
-40,-2
-40,-2
-40,-2
-36,-2
-36,-2
-36,-2
-40,-1.8
-36,-2
-40,-2
-36,-2
-40,-2
-36,-1.6
-36,-2
-36,-2
-36,-2.2
-36,-2
-36,-2.2
-36,-2
-40,-2.2
-36,-2
-64,-2
-32,-2
-412,-2
-32,-2
-32,-2
-32,-2
-32,-2.2
-32,-2
-32,-1.8
-36,-2.4
-36,-2.2
-36,-2.2
-36,-2
-36,-2.2
-28,-2.2
-32,-2.2
-32,-2.2
-36,-2.4
-28,-2.2
-28,-2.4
-32,-2.2
-32,-2.2
-32,-2.4
-32,-2.4
-32,-2.2
-32,-2.4
-32,-2.4
-32,-2.4
-36,-2.4
-416,-2.4
-28,-2.4
-32,-2.4
-32,-2.4
-412,-2.4
-28,-2.4
-28,-2.4
-32,-2.2
-32,-2.4
-32,-2.4
-32,-2.4
-32,-2.4
-32,-2.6
-32,-2.4
-32,-2.4
-36,-2.4
-408,-2.4
-28,-2.4
-32,-2.4
-32,-2.4
-408,-2.4
-28,-2.4
-28,-2.6
-28,-2.4
-28,-2.4
-32,-2.4
-32,-2.4
-32,-2.6
-32,-2.6
-32,-2.6
-32,-2.6
-416,-2.6
-24,-2.4
-32,-2.6
-28,-2.6
-416,-2.6
-24,-2.6
-28,-2.6
-28,-2.6
-28,-2.4
-28,-2.6
-32,-2.6
-32,-2.6
-32,-2.8
-32,-2.6
-32,-2.6
-32,-2.6
-408,-2.6
-28,-2.6
-28,-2.6
-32,-2.6
-408,-2.6
-24,-2.8
-28,-2.6
-28,-2.4
-28,-2.6
-28,-2.6
-28,-2.6
-32,-3
-32,-2.8
-32,-2.8
-32,-2.8
-408,-2.6
-404,-2.8
-28,-2.8
-28,-2.8
-416,-2.8
-404,-2.8
-24,-3
-28,-3
-28,-2.6
-28,-2.8
-28,-2.8
-28,-2.8
-28,-3
-28,-3
-28,-3
-32,-3
-408,-2.8
-24,-3
-28,-3
-28,-3
-408,-3
-400,-3
-28,-3
-28,-3
-28,-3
-28,-3
-28,-3
-28,-3.4
-28,-3.2
-28,-3.2
-28,-3
-332,-3
-404,-3
-28,-3.2
-28,-3.2
-32,-3.2
-400,-3.2
-24,-3.2
-24,-3.4
-28,-3
-28,-3.2
-28,-3
-28,-3.2
-28,-3.4
-28,-3.4
-28,-3.2
-28,-3.2
-404,-3.2
-396,-3.2
-28,-3.4
-28,-3.2
-408,-3.4
-400,-3.4
-24,-3.4
-28,-3.4
-28,-3.2
-28,-3.2
-28,-3.2
-28,-3.4
-28,-3.4
-28,-3.4
-28,-3.4
-172,-3.4
-400,-3.4
-20,-3.4
-24,-3.4
-28,-3.4
-400,-3.4
-396,-3.4
-24,-3.6
-24,-3.4
-28,-3.4
-28,-3.4
-28,-3.4
-28,-3.8
-28,-3.8
-28,-3.6
-28,-3.4
-404,-3.6
-400,-3.4
-24,-3.4
-28,-3.4
-408,-3.4
-400,-3.6
-8,-3.6
-24,-3.8
-24,-3.4
-24,-3.4
-24,-3.4
-28,-3.6
-28,-3.8
-28,-3.8
-28,-3.6
-28,-3.8
-400,-3.6
-396,-3.6
-24,-3.8
-24,-3.8
-400,-3.8
-400,-3.8
-16,-3.8
-20,-3.8
-24,-3.6
-24,-3.6
-28,-3.8
-28,-4.2
-28,-3.8
-28,-3.8
-28,-3.8
-400,-3.8
-396,-3.8
-16,-3.8
-24,-3.8
-260,-3.8
-396,-3.8
-396,-3.8
-20,-4
-24,-3.8
-24,-3.8
-24,-3.8
-24,-3.8
-24,-4.2
-28,-4
-28,-3.8
-28,-4
-400,-4
-396,-4
-20,-4.2
-24,-4
-400,-4
-396,-4
-396,-4.2
-20,-4.2
-20,-3.8
-24,-4
-24,-4
-24,-4.2
-24,-4.2
-28,-4.2
-24,-4.2
-404,-4.2
-400,-4
-396,-4
-24,-4
-24,-4.2
-396,-4.2
-396,-4.2
-8,-4.2
-20,-4.2
-24,-4
-24,-4.2
-24,-4.2
-24,-4.4
-24,-4.2
-24,-4.2
-24,-4.2
-400,-4.2
-396,-4.2
-12,-4.2
-24,-4.2
-404,-4.2
-396,-4.2
-396,-4.2
-16,-4.2
-16,-4.2
-20,-4.2
-24,-4.2
-24,-4.2
-24,-4.2
-24,-4.2
-24,-4.2
-404,-4.2
-396,-4.2
-396,-4.2
-16,-4.2
-24,-4.2
-396,-4.2
-396,-4.2
-392,-4.2
-16,-4.2
-16,-4.2
-24,-4.2
-24,-4.2
-24,-4.6
-24,-4.4
-24,-4.2
-24,-4.2
-396,-4.2
-396,-4.2
-396,-4.2
-16,-4.2
-404,-4.4
-396,-4.2
-396,-4.4
-8,-4.4
-16,-4.4
-20,-4.2
-20,-4.4
-20,-4.4
-24,-4.4
-24,-4.6
-24,-4.4
-404,-4.4
-396,-4.4
-396,-4.2
-8,-4.2
-20,-4.4
-396,-4.4
-392,-4.6
-392,-4.6
-4,-4.6
-16,-4.4
-16,-4.4
-20,-4.4
-20,-4.6
-24,-4.6
-24,-4.6
-24,-4.6
-396,-4.4
-396,-4.6
-396,-4.4
-12,-4.6
-16,-4.6
-396,-4.4
-392,-4.6
-388,-4.6
-8,-4.6
-16,-4.4
-16,-4.6
-20,-4.6
-20,-4.8
-20,-4.6
-24,-4.6
-400,-4.6
-396,-4.6
-392,-4.6
-8,-4.6
-16,-4.6
-396,-4.6
-392,-4.6
-388,-4.6
-388,-4.6
-12,-4.6
-16,-4.6
-16,-4.6
-16,-4.6
-20,-4.8
-20,-4.8
-20,-4.6
-396,-4.6
-396,-4.6
-392,-4.8
-8,-4.6
-16,-4.6
-396,-4.6
-392,-4.8
-388,-4.8
-8,-5
-12,-4.6
-16,-4.8
-16,-4.6
-16,-5
-16,-4.8
-16,-4.8
-400,-4.8
-392,-4.8
-392,-4.8
-388,-4.8
-12,-4.8
-120,-4.8
-392,-4.8
-388,-5
-388,-5
-4,-4.8
-12,-4.6
-12,-4.8
-16,-4.8
-16,-5
-16,-5
-16,-5
-392,-5
-388,-5
-388,-4.8
-4,-4.8
-12,-5
-396,-5
-388,-4.8
-388,-5
-384,-5
-8,-5
-8,-5
-12,-5
-16,-5
-16,-5
-16,-5
-400,-5
-388,-5
-388,-5.2
-388,-5
-8,-5
-12,-5
-388,-5
-388,-5.2
-384,-5
-384,-5.2
-8,-5
-8,-5
-8,-5
-16,-5.4
-16,-5.4
-16,-5
-392,-5.2
-388,-5.2
-388,-5.2
-388,-5.2
-8,-5.2
-292,-5.2
-388,-5.2
-384,-5.2
-384,-5.4
4,-5.4
-8,-5
-8,-5.2
-12,-5.2
-12,-5.4
-16,-5.4
-396,-5.4
-388,-5.4
-384,-5.4
-388,-5.4
0,-5.2
-8,-5.4
-392,-5.4
-384,-5.4
-380,-5.4
-380,-5.4
0,-5.4
-4,-5.4
-8,-5.4
-8,-5.6
-12,-5.4
-12,-5.4
-388,-5.4
-388,-5.4
-384,-5.4
-384,-5.4
-4,-5.4
-8,-5.4
-388,-5.4
-384,-5.6
-380,-5.6
-380,-5.6
-4,-5.4
-8,-5.4
-8,-5.4
-8,-5.8
-12,-5.6
-396,-5.6
-388,-5.6
-384,-5.6
-380,-5.6
-364,-5.6
-8,-5.6
-204,-5.4
-384,-5.8
-380,-5.8
-380,-5.6
-340,-5.8
-4,-5.6
-8,-5.6
-8,-5.6
-8,-5.6
-12,-5.6
-388,-5.8
-384,-5.8
-380,-5.6
-380,-5.8
0,-5.8
-8,-5.6
-392,-5.8
-384,-5.8
-380,-5.8
-380,-5.8
8,-5.6
-4,-5.6
-4,-5.8
-8,-6
-8,-5.8
-396,-5.8
-380,-5.8
-380,-5.8
-380,-5.8
-240,-5.8
-4,-5.8
-16,-5.8
-388,-5.8
-380,-5.8
-380,-5.8
-380,-5.8
4,-5.8
0,-5.8
-4,-5.8
-4,-5.8
-8,-5.8
-384,-5.8
-380,-5.8
-380,-5.8
-380,-5.8
4,-5.8
-4,-5.8
-64,-5.8
-380,-5.8
-380,-6
-380,-6
-376,-6
0,-5.8
0,-5.8
-4,-5.8
-8,-5.8
-392,-5.8
-380,-5.8
-380,-6
-380,-5.8
-280,-5.8
0,-6
-4,-6
-392,-6
-380,-6
-380,-6
-380,-6
-376,-5.8
0,-6
0,-6
-4,-6.2
-8,-6
-384,-6
-380,-6
-380,-6
-380,-6
8,-6.2
-4,-6
-4,-6
-380,-6.2
-380,-6.2
-380,-6.2
-376,-6.2
8,-6
0,-5.8
0,-6
-4,-6.2
-388,-6
-380,-6.2
-380,-6
-376,-6.2
-376,-6.2
0,-6.2
-4,-6.2
-4,-6.2
-380,-6.2
-380,-6.2
-376,-6.2
-372,-6
8,-6.2
0,-6.2
0,-6.4
-4,-6.2
-380,-6.2
-380,-6.2
-376,-6.2
-376,-6.2
-40,-6.4
0,-6.2
-4,-6.2
-388,-6.2
-380,-6.4
-376,-6.2
-372,-6.4
-372,-6.2
4,-6.2
0,-6.2
0,-6.4
-388,-6.2
-380,-6.4
-376,-6.2
-372,-6.2
-372,-6.4
8,-6.4
0,-6.4
0,-6.4
-380,-6.2
-376,-6.4
-372,-6.4
-372,-6.4
4,-6.4
8,-6.2
0,-6.4
0,-6.4
-380,-6.4
-376,-6.2
-372,-6.4
-372,-6.4
-216,-6.2
4,-6.2
0,-6.4
0,-6.4
-380,-6.4
-372,-6.4
-372,-6.4
-372,-6.4
8,-6.4
4,-6.4
0,-6.6
-388,-6.6
-372,-6.4
-372,-6.4
-372,-6.6
-372,-6.4
8,-6.4
4,-6.4
4,-6.6
-380,-6.6
-372,-6.6
-372,-6.6
-372,-6.6
-372,-6.6
8,-6.4
4,-6.4
0,-6.6
-376,-6.4
-372,-6.6
-372,-6.6
-368,-6.6
-364,-6.6
8,-6.6
4,-6.6
0,-6.6
-380,-6.6
-372,-6.6
-372,-6.6
-372,-6.6
-372,-6.6
8,-6.6
8,-6.6
-384,-6.6
-372,-6.6
-372,-6.6
-372,-6.6
-368,-6.6
16,-6.6
8,-6.6
4,-6.8
0,-6.6
-376,-6.6
-372,-6.8
-368,-6.6
-372,-6.6
-368,-6.6
8,-6.6
8,-6.8
-372,-6.8
-368,-6.6
-368,-6.6
-368,-6.8
-364,-6.6
12,-6.6
8,-6.8
4,-6.8
-380,-6.8
-372,-6.6
-368,-7
-368,-6.6
-364,-6.8
16,-6.8
8,-6.8
-380,-7
-368,-6.8
-368,-6.6
-368,-6.8
-364,-6.8
-28,-6.8
8,-6.8
8,-6.8
8,-6.6
-376,-6.8
-364,-7
-368,-7
-368,-6.8
-364,-7
16,-6.8
8,-6.8
-372,-7
-368,-6.8
-364,-7
-364,-6.8
-364,-6.8
16,-7
8,-7
8,-7
8,-7
-368,-7
-368,-7
-364,-7
-364,-6.6
-364,-6.8
12,-6.8
-372,-7
-368,-7
-364,-7
-364,-7
-364,-6.8
-260,-7
12,-6.6
8,-6.8
8,-7
-380,-7
-368,-7
-364,-7.2
-364,-6.6
-364,-6.8
-360,-7
8,-7
-364,-7.2
-364,-7
-364,-7
-364,-6.6
-360,-7
20,-6.8
12,-7
8,-7
8,-7
-372,-7
-364,-7
-364,-7.2
-364,-7
-364,-7
24,-7
-372,-6.8
-364,-7
-364,-7
-364,-7
-360,-7
-356,-7
16,-6.8
12,-7
8,-7
8,-7
-364,-7
-364,-7.2
-364,-7
-364,-7
-364,-7
24,-6.8
-364,-7.2
-360,-7
-360,-6.8
-360,-7
-356,-7
24,-6.8
16,-6.8
16,-7
8,-7
-376,-7
-364,-7
-364,-7
-364,-7
-360,-7
-360,-7
-364,-6.6
-360,-7
-360,-7
-360,-7
-360,-7
-356,-6.8
16,-6.8
16,-7
12,-7
8,-7
-364,-7
-364,-7
-360,-7
-360,-7
-360,-7
-360,-7
-360,-7
-356,-7
-356,-7
-356,-6.8
-356,-7
28,-6.8
16,-6.8
16,-7
16,-7
12,-7
-364,-7
-364,-7
-360,-6.8
-360,-7
-360,-7
-360,-7
-356,-7
-356,-7
-356,-6.8
-356,-6.8
-356,-7
24,-7
16,-6.8
16,-7
12,-7
-368,-7
-360,-7
-360,-7
-360,-7
-356,-7
-360,-7.2
-356,-7
-356,-7
-356,-7
-356,-7
-352,-6.8
-68,-6.8
20,-6.8
16,-6.8
-360,-6.8
-360,-7
-356,-7
-356,-6.6
-356,-6.6
-352,-6.8
24,-6.6
16,-6.8
16,-6.8
-364,-6.8
-360,-7
-360,-7
-356,-7
-356,-6.8
-356,-6.8
-356,-6.8
-356,-6.8
-356,-7
-356,-6.8
-352,-6.8
-352,-6.8
16,-6.8
24,-6.8
20,-6.8
16,-7
-356,-7
-356,-7
-356,-7
-356,-7
-356,-6.8
-352,-6.8
-356,-7
-352,-7
-348,-6.8
-352,-6.8
-352,-6.8
-348,-7
28,-6.8
24,-6.8
20,-6.8
-368,-7
-356,-7
-356,-7
-352,-6.8
-352,-6.8
-352,-7
-352,-6.8
-352,-6.6
-348,-7
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.8
28,-6.8
24,-7
24,-6.8
-356,-7
-352,-7
-352,-7
-352,-6.8
-352,-7
-348,-6.8
-348,-6.8
-348,-7
-348,-6.8
-348,-6.8
-348,-7
-348,-6.8
-348,-7
28,-7
24,-6.8
-372,-7
-356,-7
-352,-7
-352,-6.8
-348,-6.8
-348,-7
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.6
-348,-6.8
-348,-6.6
-348,-6.8
36,-6.8
28,-6.8
28,-6.8
-356,-6.8
-348,-7
-348,-7
-348,-7
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.6
-348,-6.8
-344,-6.6
28,-6.8
28,-7
24,-6.8
-352,-7
-348,-7
-348,-7
-348,-7
-348,-6.8
-348,-6.8
-348,-6.8
-348,-6.6
-348,-7
-348,-6.8
-348,-6.8
-344,-6.8
-344,-6.6
28,-7
28,-7
-356,-7
-348,-7
-348,-7
-348,-7
-348,-7
-348,-6.8
-348,-7
-348,-7
-348,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
36,-6.8
28,-7
28,-6.8
-352,-6.8
-348,-7
-348,-7
-348,-6.8
-344,-7
-344,-6.8
-348,-6.8
-344,-7
-344,-7
-344,-6.8
-344,-6.6
-344,-6.6
-344,-7
32,-6.8
28,-6.8
-356,-7
-348,-7
-348,-7
-348,-7
-344,-6.8
-344,-6.6
-344,-7
-344,-6.8
-344,-6.8
-344,-7
-344,-6.8
-344,-6.8
-344,-6.6
-344,-6.8
28,-6.8
28,-6.8
-348,-6.8
-348,-6.8
-348,-7
-344,-7
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.6
-344,-7
-344,-6.8
-344,-6.6
-344,-6.6
36,-7
28,-7
-200,-6.8
-348,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.6
-344,-6.8
-344,-6.8
-344,-6.6
-344,-6.8
-344,-6.8
-344,-6.8
36,-6.8
32,-6.6
-348,-6.8
-348,-6.8
-348,-6.8
-344,-7
-344,-6.6
-344,-6.6
-344,-6.6
-344,-6.8
-344,-6.6
-344,-6.8
-344,-6.6
-344,-6.6
-344,-6.6
-336,-6.8
36,-6.6
32,-6.8
-344,-6.8
-344,-7
-344,-6.8
-344,-6.6
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-340,-6.6
-344,-6.6
-340,-6.6
-340,-6.6
-340,-6.6
44,-6.8
32,-6.8
-352,-6.8
-344,-6.8
-344,-6.8
-344,-6.8
-344,-6.6
-344,-6.6
-344,-6.6
-340,-6.4
-344,-6.6
-340,-6.6
-344,-6.6
-344,-6.6
-340,-6.6
-340,-6.6
36,-6.6
32,-6.6
-344,-6.8
-344,-6.8
-340,-6.6
-344,-6.8
-340,-6.6
-340,-6.6
-340,-6.6
-340,-6.8
-336,-6.6
-336,-6.6
-340,-6.6
-340,-6.6
-340,-6.6
40,-6.6
36,-6.6
-228,-6.6
-344,-6.6
-344,-6.6
-340,-6.6
-340,-6.8
-336,-6.6
-340,-6.6
-340,-6.4
-340,-6.6
-340,-6.6
-336,-6.6
-336,-6.6
-336,-6.6
-336,-6.4
44,-6.6
36,-6.6
-344,-6.6
-344,-6.6
-344,-6.6
-340,-6.6
-336,-6.6
-340,-6.6
-336,-6.6
-336,-6.6
-336,-6.6
-336,-6.4
-336,-6.6
-336,-6.6
-336,-6.4
-336,-6.6
44,-6.6
36,-6.6
-344,-6.6
-344,-6.6
-340,-6.6
-340,-6.6
-336,-6.6
-340,-6.4
-336,-6.6
-336,-6.6
-336,-6.4
-336,-6.4
-332,-6.4
-336,-6.4
-336,-6.4
56,-6.6
40,-6.4
-348,-6.6
-340,-6.6
-340,-6.6
-336,-6.6
-336,-6.6
-340,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.6
-336,-6.4
-336,-6.6
-336,-6.4
48,-6.6
36,-6.4
-344,-6.6
-336,-6.4
-340,-6.6
-336,-6.6
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.6
-336,-6.4
-332,-6.4
-332,-6.4
-332,-6.4
-336,-6.2
-332,-6.4
44,-6.4
-64,-6.6
-340,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.2
-336,-6.2
-332,-6.2
-336,-6.2
-332,-6.2
56,-6.4
40,-6.4
-344,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-332,-6.4
-336,-6.4
-332,-6.4
-332,-6.2
-332,-6.4
-332,-6.4
-332,-6.2
-332,-6.2
-332,-6.2
48,-6.4
40,-6.4
-340,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-336,-6.4
-332,-6.2
-332,-6.2
-332,-6.4
-332,-6.2
-332,-6.2
-332,-6.2
-332,-6.2
-332,-6.2
-328,-6.4
44,-6.2
-224,-6.4
-336,-6.4
-336,-6.2
-336,-6.4
-332,-6.4
-332,-6.4
-332,-6.2
-332,-6.2
-332,-6.2
-332,-6.2
-336,-6.2
-332,-6.2
-332,-6.2
-332,-6.2
52,-6.2
44,-6.2
-340,-6.2
-336,-6.2
-336,-6.4
-332,-6.2
-336,-6.2
-332,-6.2
-332,-6.2
-332,-6.2
-328,-6.2
-332,-6.2
-328,-6.2
-328,-6.2
-328,-6.2
-328,-6.2
48,-6.2
-8,-6.2
-336,-6.2
-332,-6.2
-332,-6.2
-340,-6.4
-328,-6.2
-332,-6.2
-332,-6
-328,-6.2
-332,-6
-332,-6
-328,-6
-328,-6
-328,-6
64,-6
48,-6.2
-216,-6.2
-332,-6.2
-332,-6.2
-328,-6.2
-332,-6.2
-332,-6.2
-328,-6
-328,-6
-328,-6
-328,-6
-328,-6
-328,-6
-328,-6
-328,-5.8
56,-6
48,-6
-340,-6
-332,-6.2
-332,-6
-328,-6
-332,-6
-328,-6.2
-328,-6
-328,-6
-328,-6
-332,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
52,-5.8
0,-6
-332,-5.8
-332,-6
-328,-6
-328,-6
-332,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
68,-5.8
48,-5.8
-76,-5.8
-332,-5.8
-332,-5.8
-328,-5.8
-332,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-324,-5.8
52,-5.8
48,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-332,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-324,-5.8
-328,-5.8
-324,-5.6
-324,-5.8
-324,-5.6
48,-5.8
52,-5.8
24,-5.8
-332,-5.8
-332,-5.8
-328,-5.8
-328,-5.8
-328,-5.8
-328,-5.6
-328,-5.6
-328,-5.8
-328,-5.6
-320,-5.4
-324,-5.4
-320,-5.4
-316,-5.6
60,-5.6
52,-5.8
-208,-5.6
-332,-5.6
-328,-5.6
-328,-5.6
-328,-5.6
-324,-5.6
-328,-5.6
-324,-5.6
-324,-5.4
-324,-5.4
-320,-5.4
-320,-5.4
-320,-5.4
-200,-5.4
56,-5.4
52,-5.4
-332,-5.6
-328,-5.6
-328,-5.4
-324,-5.6
-320,-5.6
-324,-5.4
-324,-5.4
-324,-5.4
-328,-5.4
-320,-5.4
-320,-5.4
